clientId,recommendations
1002985668.1524150549,"[416687, 416773, 416703, 416988, 417325, 416592, 416785, 417636, 416677, 416951]"
1002996246.1439551751,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1002996370.1538545314,"[418137, 416773, 418179, 417325, 418218, 417996, 416703, 417933, 418084, 417751]"
1003008148.1534743765,"[416773, 416687, 416703, 417636, 416592, 417325, 416785, 416564, 416614, 416677]"
1003012650.1454398457,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
100301351.1526915541,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1003020436.1538576393,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417309, 417325, 417209]"
1003022268.1538448918,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1003023673.1538563902,"[417355, 417325, 418295, 416116, 417519, 417309, 417706, 416701, 417178, 417387]"
100303134.1512651177,"[416773, 416703, 417325, 416592, 416785, 416564, 416693, 415811, 416951, 415809]"
1003036866.1535116155,"[416773, 416915, 416988, 417325, 416703, 417636, 416592, 417373, 417614, 416785]"
100304625.1538479920,"[417636, 418468, 416773, 417683, 416693, 416915, 417706, 417693, 416988, 417307]"
1003046844.1538718841,"[418084, 417325, 418199, 418295, 418034, 418092, 418079, 418270, 417886, 417636]"
1003052727.1538615714,"[417636, 417683, 417693, 417706, 417738, 417759, 417546, 416116, 417834, 417470]"
1003057405.1513719244,"[416773, 416687, 416703, 417325, 417636, 416592, 416785, 416564, 417614, 416677]"
1003060032.1518639420,"[417373, 417787, 416616, 417307, 417309, 417639, 417614, 417325, 417513, 417493]"
100306441.1525920363,"[416915, 416898, 416932, 416900, 416981, 416879, 415426, 416917, 416926, 416911]"
1003064597.1536583581,"[416616, 417996, 416592, 416564, 416693, 418495, 416537, 418468, 416636, 416452]"
1003074279.1530682797,"[416773, 417329, 416614, 416703, 416592, 417673, 417325, 416687, 416785, 416564]"
1003082884.1507004057,"[416773, 417636, 417325, 416703, 416592, 417614, 416785, 416564, 416951, 417470]"
1003085480.1538692339,"[418084, 417996, 417641, 417636, 416773, 417787, 416915, 417683, 417933, 417770]"
1003088235.1537537971,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417683, 417458]"
1003095810.1538689282,"[417933, 417923, 417759, 417886, 417971, 417884, 417998, 417753, 417979, 417975]"
1003097002.1504580046,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1003099512.1432709392,"[416988, 416951, 417683, 417121, 416996, 417060, 416992, 405301, 415093, 416773]"
1003100935.1528781741,"[417636, 417683, 417693, 417706, 417738, 417759, 417355, 417834, 417546, 416116]"
1003103434.1538524594,"[417373, 417636, 417751, 417683, 417933, 417706, 417693, 417787, 417325, 418468]"
1003106095.1538753828,"[417770, 417759, 417890, 417888, 417828, 417738, 417683, 417731, 416773, 417753]"
1003106543.1538747439,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1003107916.1538620425,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1003113260.1535295508,"[418468, 418495, 417307, 416761, 418523, 416968, 416693, 416738, 417082, 417493]"
1003117281.1510043785,"[418451, 418466, 418495, 418512, 418503, 416767, 416703, 418199, 418462, 418605]"
1003118243.1504911861,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1003119912.1518510591,"[418451, 417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546]"
1003124326.1532063395,"[417605, 417751, 417636, 417683, 417614, 417693, 417890, 417738, 417706, 417834]"
1003127095.1538751491,"[418084, 417325, 418199, 418295, 418034, 418092, 418079, 418270, 417886, 417636]"
1003138732.1477628513,"[416687, 416677, 416703, 416701, 416699, 416693, 416695, 416807, 416634, 414444]"
100314728.1510835233,"[417428, 417307, 417513, 417458, 417225, 417493, 417238, 417454, 417422, 416761]"
1003151579.1528936545,"[417636, 418468, 416773, 417683, 416693, 416915, 417706, 417693, 416988, 417307]"
1003156139.1538325086,"[418451, 418466, 418495, 418512, 418503, 416767, 416703, 418199, 418462, 418605]"
100315688.1538356122,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1003166435.1500100831,"[418295, 418103, 416116, 417858, 418250, 418311, 417355, 418270, 416773, 418084]"
1003167280.1538568799,"[416988, 417683, 417355, 418218, 417458, 417641, 416951, 417121, 405301, 416996]"
10031763.1538580548,"[417373, 417636, 417683, 417355, 417325, 417706, 417693, 417614, 417470, 416116]"
1003177739.1538670749,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1003177846.1538474219,"[417751, 416707, 417673, 417787, 417605, 416988, 416614, 416773, 417636, 417121]"
1003178157.1530250205,"[417605, 417614, 417636, 417890, 417599, 417683, 416761, 417458, 417221, 417513]"
100318740.1523015488,"[416707, 417121, 417178, 417236, 417205, 417325, 417373, 417355, 416773, 416988]"
1003193506.1526454633,"[418451, 417996, 418495, 418466, 417975, 418199, 417979, 418512, 418311, 417886]"
1003205001.1525592787,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417641]"
1003211654.1527119065,"[418137, 418451, 417355, 417325, 416116, 418295, 418466, 418495, 418462, 418512]"
1003217839.1523763650,"[417636, 417683, 417693, 417706, 417751, 417738, 417759, 416687, 417787, 418084]"
1003219136.1475706912,"[417605, 417683, 417636, 417693, 417890, 417738, 417834, 417614, 417706, 417759]"
100324272.1538236158,"[418468, 418495, 417307, 416761, 418523, 416968, 416693, 416738, 417082, 416828]"
1003258416.1530475334,"[417673, 417770, 418084, 417373, 418179, 416773, 417751, 417307, 418468, 416707]"
1003259512.1538565825,"[417636, 417325, 417373, 417355, 416773, 417683, 417706, 417693, 417614, 417329]"
1003262091.1536317391,"[416614, 416773, 416537, 416703, 416634, 416592, 415809, 418199, 416636, 416677]"
1003264694.1538564873,"[417865, 416988, 418468, 418084, 417373, 417307, 416761, 418523, 417673, 418495]"
1003267041.1538327610,"[416988, 417641, 417605, 416773, 416616, 416687, 416614, 417770, 417325, 417673]"
1003271085.1492991257,"[418084, 417996, 417787, 417325, 418199, 417886, 418079, 418092, 418034, 418295]"
1003273724.1538357579,"[416773, 416592, 416703, 418295, 416616, 416785, 415811, 416564, 416951, 417325]"
1003277863.1538360507,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1003278111.1535269018,"[417325, 417373, 416773, 417636, 417614, 418218, 417309, 416703, 417307, 416592]"
1003288451.1506218054,"[417636, 417683, 417693, 417706, 417738, 417759, 417355, 417787, 417546, 417470]"
1003289455.1517216151,"[416988, 416614, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093]"
1003290402.1533110151,"[416687, 417641, 416614, 417751, 417933, 418295, 418137, 417770, 416703, 417759]"
1003297384.1528489559,"[417329, 417641, 417639, 418103, 417307, 417718, 417671, 417683, 417708, 417720]"
1003301620.1469518392,"[418179, 418218, 417996, 417325, 418137, 416773, 417933, 417673, 418451, 417373]"
1003303779.1538644288,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1003304693.1523101216,"[418137, 418270, 418199, 418146, 415947, 417886, 418168, 418105, 418079, 418311]"
1003306027.1472944470,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1003315861.1529845171,"[416614, 416616, 418218, 417996, 418451, 417641, 418179, 418199, 417683, 416915]"
1003316293.1538657473,"[417933, 418468, 418495, 417307, 418523, 416761, 416693, 416968, 416738, 417759]"
1003317684.1533994063,"[416687, 416677, 416703, 416701, 416699, 416693, 416695, 416807, 416634, 414444]"
1003317912.1538802037,"[417355, 416915, 417636, 417325, 417683, 417751, 417706, 417693, 416116, 418295]"
1003318047.1538727912,"[418084, 418137, 418218, 417933, 417751, 417996, 418179, 417325, 417373, 418295]"
1003343023.1526349718,"[417329, 418137, 416614, 418295, 418179, 418218, 417428, 416773, 418103, 418468]"
1003345692.1538309452,"[417636, 417787, 417683, 417693, 417706, 417738, 417759, 416116, 417834, 417784]"
1003347712.1537410053,"[416614, 416616, 418218, 417996, 418451, 417641, 418179, 418199, 417683, 416915]"
1003352408.1538617299,"[417605, 417636, 417683, 417693, 417614, 417890, 417738, 417834, 417706, 417759]"
1003359367.1523339157,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1003360832.1511159580,"[418451, 418466, 418495, 418512, 416703, 418503, 416767, 418462, 418199, 418605]"
1003372857.1538635307,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1003376581.1538610323,"[417996, 417975, 417979, 418199, 417923, 417886, 417998, 418311, 417933, 415811]"
1003384172.1538637615,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1003398008.1535644304,"[417636, 417683, 417373, 417325, 417706, 417693, 416773, 417470, 417614, 417738]"
1003399736.1538734151,"[417996, 418084, 417751, 417605, 417770, 418295, 418137, 416988, 415811, 418092]"
1003404687.1536665048,"[417458, 416951, 417493, 416773, 416922, 417530, 417325, 416638, 416634, 416988]"
100340477.1529284918,"[417641, 417673, 417787, 417683, 417373, 417325, 417639, 417636, 418218, 418137]"
1003407027.1536472246,"[416773, 416703, 416592, 416785, 418295, 415811, 416564, 415809, 417325, 416064]"
1003414966.1523691689,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1003417111.1531506621,"[416707, 417178, 417121, 417236, 417205, 417636, 416773, 417683, 417373, 417706]"
1003418100.1538522505,"[416773, 417325, 418218, 417373, 416703, 417636, 417614, 416592, 417309, 416564]"
1003434918.1503152374,"[416988, 416773, 416703, 416707, 417325, 416951, 417121, 416785, 415811, 416592]"
1003438369.1538402698,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1003442893.1538570461,"[417636, 418468, 416773, 417683, 416693, 416915, 417706, 417693, 416988, 417307]"
100344404.1538621757,"[417373, 413200, 418137, 416915, 417329, 416773, 417636, 417325, 417751, 416592]"
100345073.1522552033,"[417787, 417831, 418451, 417828, 417801, 417759, 417789, 417704, 414790, 417614]"
10034604.1538640091,"[417673, 417865, 417933, 416988, 418468, 417458, 416915, 416773, 418295, 417641]"
1003462774.1500477946,"[416773, 417329, 416614, 416703, 416592, 417673, 417325, 416687, 416785, 416564]"
1003464389.1457515994,"[417605, 417636, 417683, 417890, 417614, 417693, 417834, 417738, 417591, 417599]"
1003465246.1538629864,"[416773, 417636, 416592, 416703, 417706, 417614, 417693, 417470, 416785, 417738]"
1003468137.1538401077,"[416773, 416703, 416592, 417325, 416785, 415811, 416564, 415809, 416064, 416951]"
1003471592.1538615430,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1003474745.1534409750,"[418295, 418103, 416116, 417858, 418250, 418311, 417355, 416773, 418270, 418368]"
1003488947.1525881180,"[416614, 416988, 416616, 416687, 416693, 416677, 416703, 416636, 416537, 416634]"
1003495716.1538627292,"[416915, 417933, 417355, 418137, 417751, 416687, 417605, 417683, 413200, 417636]"
1003506893.1526140834,"[416614, 416773, 416537, 416703, 416634, 418199, 417636, 416592, 416677, 415809]"
1003512649.1536167373,"[417996, 417975, 417979, 418199, 417923, 418311, 418495, 417886, 415811, 417998]"
100351368.1467784844,"[416773, 417636, 417996, 418137, 418179, 417933, 417325, 418468, 418451, 418084]"
100351832.1500569481,"[417605, 417636, 417683, 417890, 417614, 417693, 417834, 417738, 417591, 417599]"
1003519319.1517463325,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1003519593.1512350512,"[416915, 416773, 416707, 417325, 416703, 416932, 416898, 416900, 417121, 416951]"
1003520758.1538368213,"[416614, 418199, 416537, 416634, 415809, 416636, 416703, 416640, 416677, 416693]"
1003522957.1525006999,"[416616, 416564, 416537, 416592, 416452, 416693, 416636, 417751, 418495, 418468]"
1003523903.1496318237,"[418295, 418103, 416116, 417858, 418250, 418311, 417355, 416773, 418270, 418368]"
1003526137.1538539712,"[417458, 416614, 416915, 417673, 416951, 417641, 417428, 417493, 416922, 418295]"
100352882.1512286814,"[416773, 416687, 417325, 416703, 416592, 416785, 416693, 416564, 415811, 416701]"
100354169.1486157440,"[416687, 417329, 416703, 416677, 416701, 416699, 416693, 416695, 416634, 416807]"
100354656.1520301442,"[417787, 416687, 416773, 416703, 417325, 416592, 416785, 417614, 416677, 416693]"
1003549978.1478722269,"[417605, 417641, 417996, 417933, 416616, 416614, 417639, 417683, 417759, 416687]"
1003552370.1524799709,"[416773, 417605, 417325, 416703, 416592, 417614, 416785, 416564, 417307, 415811]"
1003552505.1528109367,"[416707, 417996, 417933, 416773, 417325, 417178, 417121, 417636, 417236, 417205]"
1003567121.1480171733,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1003568511.1467084758,"[418295, 418218, 418179, 416773, 418084, 417641, 418103, 417996, 418137, 417933]"
1003568803.1538497463,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1003570335.1511278311,"[417865, 417996, 418179, 416707, 418137, 417605, 416915, 417355, 417751, 417178]"
100358390.1538456501,"[416773, 416915, 417325, 417636, 416703, 416592, 417614, 416785, 416564, 416951]"
1003583989.1532199187,"[418084, 417325, 418199, 418295, 418034, 418092, 418079, 418270, 417886, 417636]"
1003585173.1537571468,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 416687, 417614]"
1003587394.1538374259,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1003587750.1538657377,"[417933, 417923, 417759, 417886, 417998, 417971, 417884, 417753, 417979, 417975]"
1003598093.1527056703,"[416687, 416614, 417329, 416677, 416703, 416988, 416701, 416693, 416699, 416634]"
1003608585.1538581847,"[417325, 417373, 416773, 417355, 417636, 417614, 417428, 417309, 417706, 417470]"
1003614816.1529019228,"[417636, 417683, 417693, 417706, 417738, 417759, 417546, 417470, 416116, 417614]"
1003616945.1538728807,"[418137, 418270, 418199, 418146, 415947, 417886, 418168, 418105, 418079, 418311]"
1003628981.1515823638,"[417373, 417307, 417309, 417639, 417325, 417493, 417513, 417238, 417614, 417221]"
1003629421.1538672078,"[417636, 417683, 417693, 417706, 417751, 417738, 417759, 416687, 417787, 418084]"
1003630577.1538631721,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1003634633.1538522227,"[417636, 418468, 416773, 417683, 416693, 416915, 417706, 417693, 416988, 417307]"
1003643351.1470031487,"[416773, 417458, 416951, 416616, 416703, 416592, 417325, 416634, 416922, 417493]"
1003646580.1533911549,"[416773, 416703, 416592, 417325, 416785, 416564, 415811, 415809, 416064, 416951]"
1003652334.1507035328,"[417458, 416773, 416951, 416616, 417493, 416922, 416687, 416592, 416703, 416614]"
1003659947.1538567921,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1003663727.1524751611,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1003663881.1538208558,"[416616, 416564, 416537, 416592, 416636, 416452, 416625, 417458, 418218, 416898]"
1003671528.1464844022,"[418137, 417673, 417996, 417787, 418084, 416773, 417032, 418179, 416915, 418218]"
1003685365.1497511308,"[416773, 417751, 416592, 416703, 417996, 416616, 418295, 416564, 416785, 417636]"
1003688736.1538633824,"[417641, 417639, 417718, 417307, 417683, 417671, 417708, 417325, 418103, 417527]"
1003694507.1491375943,"[417636, 417683, 417605, 417693, 417706, 417738, 417759, 417834, 416116, 417770]"
1003694978.1535930837,"[417751, 417325, 417355, 417770, 418218, 418084, 417996, 416773, 418451, 418179]"
1003696940.1538226704,"[417458, 417770, 416616, 416951, 416687, 416988, 417493, 416922, 417530, 416915]"
1003711035.1454930994,"[416773, 416592, 416703, 418295, 416785, 416564, 415811, 417325, 415809, 416064]"
1003721930.1529339612,"[417373, 416616, 417787, 417307, 417309, 417639, 417614, 417221, 417513, 417493]"
1003728011.1538684217,"[417933, 417923, 417759, 417886, 417971, 417884, 417998, 417753, 417979, 417975]"
1003744270.1538394627,"[416988, 416773, 416951, 416703, 416785, 415811, 417060, 415093, 417121, 416996]"
100374493.1538520163,"[418468, 418495, 416761, 418523, 417307, 417751, 416693, 416968, 416738, 417082]"
1003748921.1508739488,"[416616, 416773, 417325, 416703, 416592, 416564, 416915, 416537, 416785, 416693]"
1003755738.1538622756,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
100375784.1538548401,"[416707, 417355, 417373, 417329, 417787, 418084, 417458, 418468, 417996, 417307]"
1003761755.1454372667,"[416773, 417373, 417636, 416592, 416703, 417325, 417614, 416785, 416564, 416616]"
1003761891.1537804210,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1003763605.1536778330,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1003776011.1525956784,"[418468, 417307, 418451, 418495, 418523, 416761, 417996, 416693, 416968, 416773]"
1003800927.1538611722,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1003802785.1536336226,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1003806520.1538833563,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1003808519.1538610239,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1003810936.1536731027,"[417787, 417865, 418179, 418137, 418468, 417751, 417605, 417641, 417428, 416707]"
1003813509.1452540143,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 418179, 417325, 417309]"
1003826202.1538537046,"[417325, 416773, 418218, 417373, 417641, 417673, 417307, 416703, 418103, 417770]"
1003832692.1538660897,"[417673, 417996, 418218, 417329, 417787, 416616, 418295, 417641, 416707, 418103]"
1003833625.1494655920,"[416614, 416773, 416703, 416592, 416537, 415809, 416785, 415811, 416634, 416693]"
1003844496.1533160326,"[417428, 416614, 416687, 418451, 417996, 417751, 418295, 416707, 417307, 417236]"
1003858189.1538602064,"[416773, 417325, 416988, 416703, 416592, 417636, 417614, 416785, 416564, 416915]"
1003860967.1538734332,"[418084, 417996, 417641, 417636, 416773, 417787, 416915, 417683, 417933, 417770]"
1003868172.1538501036,"[417865, 417996, 418451, 417458, 417355, 418084, 417770, 417428, 416915, 418137]"
1003870770.1519897824,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1003873292.1538539334,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1003879206.1535308447,"[418451, 417787, 416707, 417770, 417996, 417428, 416915, 417641, 416614, 418137]"
100387960.1538370969,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1003885455.1496233632,"[418218, 418103, 417325, 418199, 418250, 417858, 418183, 418144, 418311, 418220]"
1003887800.1523243846,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1003898383.1538382103,"[416773, 416616, 417325, 416592, 416614, 417636, 416703, 416564, 417614, 416537]"
1003901843.1506152759,"[417641, 417325, 417355, 418084, 418179, 417673, 416773, 417996, 417307, 418468]"
100391715.1533454770,"[416616, 416614, 417683, 417355, 417641, 418084, 418218, 418199, 417428, 417888]"
1003921560.1524311963,"[416614, 417787, 418199, 416537, 416634, 415712, 416640, 417831, 416677, 416636]"
1003922874.1526211019,"[417605, 416773, 416703, 416592, 417325, 417614, 416785, 415811, 415809, 416564]"
1003923062.1517442318,"[418295, 418218, 418103, 418250, 417858, 418311, 418270, 418199, 418144, 418220]"
1003927219.1537838651,"[416616, 416564, 416537, 416592, 416452, 416636, 416625, 416693, 416556, 416184]"
1003961804.1538625950,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1003969906.1529216350,"[417787, 416988, 417831, 417828, 417801, 417789, 417759, 417614, 417704, 414790]"
1003973219.1538382194,"[417428, 418218, 418179, 417373, 417325, 416614, 417355, 416915, 418084, 417751]"
1003986505.1538837837,"[418468, 418495, 417307, 416761, 418523, 416693, 416968, 418451, 416773, 416738]"
1003986845.1526878274,"[417329, 418103, 417231, 417775, 418137, 418054, 418495, 417975, 417258, 417493]"
1003991413.1538377368,"[416773, 416616, 417325, 416703, 416592, 416564, 416785, 417614, 416537, 415811]"
1004000739.1538510591,"[417636, 416773, 417683, 417325, 417373, 417706, 417693, 417614, 417470, 417738]"
1004007459.1538496556,"[417329, 417770, 417751, 418179, 417355, 416988, 418137, 416915, 417325, 418295]"
1004009757.1535804837,"[416614, 416988, 417683, 416951, 417636, 415809, 418199, 417121, 416537, 415093]"
1004052865.1503795022,"[416773, 417751, 416592, 416703, 417996, 416616, 418295, 416564, 416785, 417636]"
1004057401.1538489146,"[416773, 417636, 418468, 416693, 416703, 417325, 416988, 416592, 417307, 417614]"
1004062614.1538645493,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1004067477.1536376815,"[417641, 417933, 418295, 418084, 418179, 416773, 418451, 417673, 418137, 417759]"
10040770.1529975480,"[416616, 417673, 417683, 417636, 417641, 417693, 417787, 417706, 417329, 417738]"
1004077552.1538440735,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1004079661.1525919783,"[416707, 417121, 417178, 417236, 417205, 417325, 417373, 417355, 416773, 416988]"
1004085742.1538434374,"[418468, 416773, 417307, 416693, 418495, 416761, 418523, 416968, 417325, 416828]"
1004086688.1538584540,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1004087838.1538634381,"[416773, 416703, 416592, 417325, 416785, 415811, 416564, 415809, 416064, 418295]"
1004088331.1522927066,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004101682.1537069828,"[417605, 416773, 416703, 416592, 417325, 417614, 416785, 415811, 415809, 416564]"
1004105366.1538609229,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1004108160.1521071663,"[417428, 418295, 417605, 417770, 416614, 418103, 417355, 417858, 417759, 418250]"
1004108661.1467091148,"[417641, 417639, 417307, 417718, 417671, 417683, 417325, 417708, 418103, 417527]"
1004119818.1514777919,"[416773, 416592, 416703, 418295, 416616, 416785, 415811, 416564, 416951, 417325]"
1004123104.1531168074,"[417605, 416773, 416703, 417614, 417325, 416592, 415811, 416785, 415809, 417890]"
1004124153.1538478036,"[416687, 417641, 417751, 418295, 417933, 416773, 417770, 416703, 417787, 416677]"
1004128524.1486991850,"[417355, 417325, 418295, 416116, 417519, 417309, 417706, 416701, 417178, 417387]"
1004129587.1467866692,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1004144203.1519039790,"[417787, 417329, 416988, 417751, 416915, 417831, 417828, 417801, 417704, 417759]"
100415070.1533306554,"[417373, 417307, 417309, 417639, 417325, 417493, 417513, 417238, 417614, 417221]"
100415464.1538638545,"[417641, 417325, 417683, 417673, 417636, 417355, 417639, 417307, 417759, 417770]"
1004175077.1501001508,"[417683, 417636, 417693, 417738, 417706, 417759, 417834, 417731, 416116, 417784]"
1004185502.1538359929,"[416773, 416703, 416592, 416785, 415811, 418295, 417325, 416564, 415809, 416064]"
1004198132.1538675223,"[418084, 417996, 417641, 417636, 416773, 417787, 416915, 417683, 417933, 417770]"
1004198422.1536231818,"[417329, 418179, 417996, 418218, 417355, 417325, 418137, 417373, 417787, 418199]"
1004205622.1523068590,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1004212217.1527303550,"[417605, 416614, 417996, 416988, 416616, 418218, 418451, 417373, 417428, 417673]"
1004221436.1538757868,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1004238798.1538633872,"[416773, 417751, 416703, 418179, 416592, 417933, 416988, 416785, 415811, 417325]"
1004241711.1538729237,"[418084, 417325, 418199, 418295, 418034, 418092, 418079, 418270, 417886, 417636]"
1004241990.1538402621,"[417636, 417770, 417605, 417683, 418218, 418179, 418468, 416773, 417325, 417693]"
1004242194.1538399201,"[416773, 416703, 417325, 416592, 416785, 415811, 416564, 415809, 416951, 416064]"
1004247347.1534997716,"[418179, 418218, 417355, 417325, 416915, 417996, 417636, 417706, 417329, 417933]"
1004253155.1531184612,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1004253788.1538230556,"[418137, 417751, 418270, 418146, 417693, 417458, 416204, 417706, 415947, 418311]"
1004255871.1526213990,"[416614, 418199, 416537, 416634, 415809, 416636, 416640, 416677, 416693, 416703]"
1004256690.1536068337,"[418468, 418495, 417307, 416761, 418523, 416693, 416968, 416738, 417082, 416828]"
1004264213.1510623303,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1004266641.1527126357,"[416687, 416677, 416703, 416701, 416699, 416693, 416695, 416634, 416807, 417355]"
100427331.1505022495,"[417329, 418451, 418179, 417996, 418218, 417355, 417325, 418137, 417373, 418199]"
1004274893.1519053565,"[418179, 418199, 418218, 418311, 418183, 418295, 418306, 418173, 418462, 418146]"
1004280517.1538730112,"[418084, 417325, 418199, 418295, 418034, 418092, 418079, 418270, 417886, 417636]"
1004284304.1538722170,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1004285747.1514164041,"[416773, 418218, 417325, 417636, 418179, 417933, 417706, 417614, 416703, 418084]"
1004301975.1538007924,"[417373, 417325, 416773, 417355, 417307, 417641, 417309, 417614, 418218, 417787]"
1004305297.1538818548,"[417641, 417325, 417355, 418084, 418179, 417673, 416773, 417996, 417307, 418468]"
1004311039.1538650473,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1004317042.1536739949,"[417373, 417325, 416773, 418218, 417307, 417309, 417614, 416703, 417636, 417641]"
1004318268.1538567665,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1004321430.1519034391,"[417329, 418179, 417996, 418218, 417355, 417325, 418137, 417373, 417787, 418199]"
1004322749.1538667173,"[416773, 416703, 417325, 416592, 416785, 415811, 416564, 415809, 416951, 416064]"
1004323724.1538381963,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1004341956.1531987383,"[417605, 413200, 416915, 416988, 417770, 418295, 418084, 417787, 417865, 417458]"
1004342769.1538752595,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1004351372.1538567494,"[416687, 417933, 417641, 417996, 418468, 417673, 418084, 416915, 417355, 416614]"
1004363702.1521267249,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1004373058.1519107071,"[417933, 417770, 417636, 417683, 417641, 417759, 417693, 417738, 417706, 417787]"
1004373201.1538800686,"[418218, 418295, 418103, 417325, 418250, 417858, 418199, 418311, 418270, 418144]"
1004385818.1537503961,"[417636, 416773, 416687, 417683, 417693, 417706, 417738, 417759, 417470, 416116]"
1004386679.1538449061,"[416773, 416915, 417636, 417325, 416703, 416592, 417614, 416564, 416785, 416537]"
1004389008.1538637392,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1004390504.1538401717,"[416773, 417458, 417325, 416951, 416915, 416616, 416703, 416592, 417614, 416634]"
1004391626.1538547603,"[418468, 416773, 417307, 418495, 416693, 416761, 418523, 416968, 416738, 416828]"
